Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013
Congo,COG,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),50.70,,,,,,
Congo,COG,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),64.80,,,,,,
Congo,COG,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Congo,COG,Africa,Poverty,GINI index,47.32,,,,,,
Congo,COG,Africa,Poverty,"Life expectancy at birth, female",55.20,,57.23,57.93,58.59,59.74,
Congo,COG,Africa,Poverty,"Life expectancy at birth, male",52.93,,54.70,55.30,55.89,56.92,
Congo,COG,Africa,Poverty,"Life expectancy at birth, total",54.03,,55.93,56.58,57.20,58.30,
Congo,COG,Africa,Poverty,"Physicians (per 1,000 people)",,,,,0.10,,
Costa Rica,CRI,Americas,Demographics,Population (Total),4320130.00,,4532711.00,4601424.00,4669685.00,4805295.00,4872166.00
Costa Rica,CRI,Americas,Demographics,Population ages 15-64 (% of total),66.21,,67.76,68.19,68.58,69.22,
Costa Rica,CRI,Americas,Demographics,Population density (people per sq. km of land area),84.61,,88.77,90.12,91.45,94.11,
Costa Rica,CRI,Americas,Demographics,Population growth (annual %),1.72,,1.54,1.50,1.47,1.42,
Costa Rica,CRI,Americas,Demographics,Urban population (% of total),61.71,,63.19,63.69,64.19,65.10,
Costa Rica,CRI,Americas,Development,Human Development Index,0.73,,0.75,0.75,0.77,0.77,
Costa Rica,CRI,Americas,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
Costa Rica,CRI,Americas,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
Costa Rica,CRI,Americas,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
Costa Rica,CRI,Americas,Economy,GDP (current US$),19964893807.00,,29831164925.00,29382590138.00,36298327620.00,45103963693.00,
Costa Rica,CRI,Americas,Economy,GDP growth (annual %),5.89,,2.73,-1.02,4.95,5.13,
Costa Rica,CRI,Americas,Economy,GDP per capita (current US$),4621.36,,6581.31,6385.54,7773.19,9386.30,
Costa Rica,CRI,Americas,Finance,Commercial_deposit_accounts_2010,,,,,,,
Costa Rica,CRI,Americas,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Costa Rica,CRI,Americas,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Costa Rica,CRI,Americas,Finance,MFI_deposit_accounts_2010,,,,,,,
Costa Rica,CRI,Americas,Finance,Remittances received (US$),,,,,,,
Costa Rica,CRI,Americas,Finance,Number_of_MFIs_2011,,,,,,,
Costa Rica,CRI,Americas,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Costa Rica,CRI,Americas,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Costa Rica,CRI,Americas,Health,External resources for health (% of total expenditure on health),0.15,,0.12,0.17,0.67,0.06,
Costa Rica,CRI,Americas,Health,Health expenditure per capita (current US$),364.01,,592.79,618.54,750.31,950.84,
Costa Rica,CRI,Americas,Health,"Health expenditure, private (% of GDP)",2.27,,2.74,2.66,2.56,2.57,
Costa Rica,CRI,Americas,Health,"Health expenditure, public (% of GDP)",5.47,,6.26,7.02,7.09,7.56,
Costa Rica,CRI,Americas,Health,Out-of-pocket health expenditure (% of private expenditure on health),84.52,,88.95,89.65,90.46,90.98,
Costa Rica,CRI,Americas,Health,"Under-5 mortality rate (per 1,000)",10.40,,10.50,10.40,10.30,9.90,
Costa Rica,CRI,Americas,Health,"Maternal mortality ratio (per 100,000 live births)",46.00,,,,33.00,,
Costa Rica,CRI,Americas,Health,"Life expectancy at birth, female",80.90,,81.34,81.50,81.67,82.01,
Costa Rica,CRI,Americas,Health,"Life expectancy at birth, male",76.11,,76.58,76.78,77.01,77.51,
Costa Rica,CRI,Americas,Health,"Life expectancy at birth, total",78.45,,78.90,79.08,79.28,79.71,
Costa Rica,CRI,Americas,Health,"Physicians (per 1,000 people)",,,,,,,
Costa Rica,CRI,Americas,Index Coverage Indicators,Permanent cropland (% of land area),5.48,,5.88,6.27,6.46,,
Costa Rica,CRI,Americas,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Costa Rica,CRI,Americas,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Costa Rica,CRI,Americas,Microinsurance,Total microinsurance coverage,,,,,0.00,,330000.00
Costa Rica,CRI,Americas,Microinsurance,Credit life coverage,,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Life coverage (excluding credit life),,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Life and accident coverage (excluding credit life),,,,,0.00,,
Costa Rica,CRI,Americas,Microinsurance,Health coverage,,,,,0.00,,33000.00
Costa Rica,CRI,Americas,Microinsurance,Accident coverage,,,,,0.00,,297000.00
Costa Rica,CRI,Americas,Microinsurance,Property coverage,,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Agriculture coverage,,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Total microinsurance coverage ratio,,,,,0.00,,6.77
Costa Rica,CRI,Americas,Microinsurance,Credit life coverage ratio,,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Life coverage ratio (excluding credit life),,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Costa Rica,CRI,Americas,Microinsurance,Health coverage ratio,,,,,0.00,,0.68
Costa Rica,CRI,Americas,Microinsurance,Accident coverage ratio,,,,,0.00,,6.10
Costa Rica,CRI,Americas,Microinsurance,Property coverage ratio,,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Agriculture coverage ratio,,,,,0.00,,0.00
Costa Rica,CRI,Americas,Microinsurance,Total Gross Premium (USD),,,,,,,
Costa Rica,CRI,Americas,Microinsurance,Microinsurance Gross Premium (USD),,,,,0.00,,
Costa Rica,CRI,Americas,Poverty,Income share held by lowest 20%,4.10,,4.27,3.85,,,
Costa Rica,CRI,Americas,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),8.08,,4.99,5.97,,,
Costa Rica,CRI,Americas,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,21.30,20.30,
Costa Rica,CRI,Americas,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,26.30,25.80,
Costa Rica,CRI,Americas,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,18.30,17.60,
Costa Rica,CRI,Americas,Poverty,GINI index,47.63,,48.87,50.73,,,
Costa Rica,CRI,Americas,Poverty,"Life expectancy at birth, female",80.90,,81.34,81.50,81.67,82.01,
Costa Rica,CRI,Americas,Poverty,"Life expectancy at birth, male",76.11,,76.58,76.78,77.01,77.51,
Costa Rica,CRI,Americas,Poverty,"Life expectancy at birth, total",78.45,,78.90,79.08,79.28,79.71,
Costa Rica,CRI,Americas,Poverty,"Physicians (per 1,000 people)", ,,,,,,
C̫te d'Ivoire,CIV,Africa,Demographics,Population (Total),17393994.00,,18260044.00,18601342.00,18976588.00,19839750.00,
C̫te d'Ivoire,CIV,Africa,Demographics,Population ages 15-64 (% of total),54.73,,54.86,54.96,55.08,55.37,
C̫te d'Ivoire,CIV,Africa,Demographics,Population density (people per sq. km of land area),54.70,,57.42,58.49,59.67,62.39,
C̫te d'Ivoire,CIV,Africa,Demographics,Population growth (annual %),1.45,,1.72,1.85,2.00,2.29,
C̫te d'Ivoire,CIV,Africa,Demographics,Urban population (% of total),46.84,,49.07,49.81,50.56,52.00,
C̫te d'Ivoire,CIV,Africa,Development,Human Development Index,0.41,,0.42,0.42,0.43,0.43,
C̫te d'Ivoire,CIV,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
C̫te d'Ivoire,CIV,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
C̫te d'Ivoire,CIV,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
C̫te d'Ivoire,CIV,Africa,Economy,GDP (current US$),16363437145.00,,23414253328.00,23041633638.00,22920779598.00,24680372724.00,
C̫te d'Ivoire,CIV,Africa,Economy,GDP growth (annual %),1.26,,2.33,3.75,2.39,9.50,
C̫te d'Ivoire,CIV,Africa,Economy,GDP per capita (current US$),940.75,,1282.27,1238.71,1207.85,1243.99,
C̫te d'Ivoire,CIV,Africa,Finance,Commercial_deposit_accounts_2010,,,,,75.44,,
C̫te d'Ivoire,CIV,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Finance,MFI_deposit_accounts_2010,,,,,95.12,,
C̫te d'Ivoire,CIV,Africa,Finance,Remittances received (US$),,,,,,,
C̫te d'Ivoire,CIV,Africa,Finance,Number_of_MFIs_2011,,,,,,,
C̫te d'Ivoire,CIV,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
C̫te d'Ivoire,CIV,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
C̫te d'Ivoire,CIV,Africa,Health,External resources for health (% of total expenditure on health),4.05,,11.71,9.93,10.20,8.74,
C̫te d'Ivoire,CIV,Africa,Health,Health expenditure per capita (current US$),53.26,,82.71,83.71,82.93,87.87,
C̫te d'Ivoire,CIV,Africa,Health,"Health expenditure, private (% of GDP)",4.34,,4.87,4.97,5.05,5.12,
C̫te d'Ivoire,CIV,Africa,Health,"Health expenditure, public (% of GDP)",1.33,,1.58,1.79,1.82,1.94,
C̫te d'Ivoire,CIV,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),77.84,,79.69,78.09,76.85,76.99,
C̫te d'Ivoire,CIV,Africa,Health,"Under-5 mortality rate (per 1,000)",131.20,,120.80,117.40,113.90,107.60,
C̫te d'Ivoire,CIV,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",750.00,,,,750.00,,
C̫te d'Ivoire,CIV,Africa,Health,"Life expectancy at birth, female",48.10,,49.60,50.06,50.48,51.23,
C̫te d'Ivoire,CIV,Africa,Health,"Life expectancy at birth, male",46.40,,48.01,48.49,48.91,49.61,
C̫te d'Ivoire,CIV,Africa,Health,"Life expectancy at birth, total",47.23,,48.79,49.26,49.68,50.40,
C̫te d'Ivoire,CIV,Africa,Health,"Physicians (per 1,000 people)",,,1.44,,1.44,,
C̫te d'Ivoire,CIV,Africa,Index Coverage Indicators,Permanent cropland (% of land area),13.21,,13.84,13.84,13.84,,
C̫te d'Ivoire,CIV,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,96.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Total microinsurance coverage,0.00,30644.00,,,74363.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Credit life coverage,0.00,5000.00,,,15747.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Life coverage (excluding credit life),0.00,,,,50616.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Life and accident coverage (excluding credit life),0.00,350.00,,,50616.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Health coverage,0.00,25394.00,,,8000.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Property coverage,0.00,0.00,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Agriculture coverage,,0.00,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Total microinsurance coverage ratio,0.00,0.20,,,0.38,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Credit life coverage ratio,0.00,0.00,,,0.10,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.00,,,,0.30,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.00,0.00,,,0.30,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Health coverage ratio,0.00,0.10,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Property coverage ratio,0.00,0.00,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Agriculture coverage ratio,,0.00,,,0.00,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
C̫te d'Ivoire,CIV,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,Income share held by lowest 20%,,,5.60,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,46.34,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,42.70,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,54.20,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,29.40,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,GINI index,,,41.50,,,,
C̫te d'Ivoire,CIV,Africa,Poverty,"Life expectancy at birth, female",48.10,,49.60,50.06,50.48,51.23,
C̫te d'Ivoire,CIV,Africa,Poverty,"Life expectancy at birth, male",46.40,,48.01,48.49,48.91,49.61,
C̫te d'Ivoire,CIV,Africa,Poverty,"Life expectancy at birth, total",47.23,,48.79,49.26,49.68,50.40,
C̫te d'Ivoire,CIV,Africa,Poverty,"Physicians (per 1,000 people)",,,1.44,,1.44,,
Dem. Rep. of Congo,COD,Africa,Demographics,Population (Total),54028003.00,,58819038.00,60486276.00,62191161.00,65705093.00,
Dem. Rep. of Congo,COD,Africa,Demographics,Population ages 15-64 (% of total),50.95,,51.37,51.54,51.70,52.04,
Dem. Rep. of Congo,COD,Africa,Demographics,Population density (people per sq. km of land area),23.83,,25.95,26.68,27.43,28.98,
Dem. Rep. of Congo,COD,Africa,Demographics,Population growth (annual %),2.89,,2.81,2.80,2.78,2.74,
Dem. Rep. of Congo,COD,Africa,Demographics,Urban population (% of total),31.16,,32.70,33.21,33.73,34.83,
Dem. Rep. of Congo,COD,Africa,Development,Human Development Index,0.26,,0.28,0.29,0.30,0.30,
Dem. Rep. of Congo,COD,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
Dem. Rep. of Congo,COD,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
Dem. Rep. of Congo,COD,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
Dem. Rep. of Congo,COD,Africa,Economy,GDP (current US$),7191141825.00,,11675330310.00,11204008249.00,13138775753.00,17203980743.00,
Dem. Rep. of Congo,COD,Africa,Economy,GDP growth (annual %),7.80,,6.16,2.83,7.17,7.15,
Dem. Rep. of Congo,COD,Africa,Economy,GDP per capita (current US$),133.10,,198.50,185.23,211.26,261.84,
Dem. Rep. of Congo,COD,Africa,Finance,Commercial_deposit_accounts_2010,,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,MFI_deposit_accounts_2010,,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,Remittances received (US$),,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,Number_of_MFIs_2011,,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Dem. Rep. of Congo,COD,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Dem. Rep. of Congo,COD,Africa,Health,External resources for health (% of total expenditure on health),20.92,,33.99,35.90,40.29,50.40,
Dem. Rep. of Congo,COD,Africa,Health,Health expenditure per capita (current US$),7.05,,14.56,16.95,14.80,15.19,
Dem. Rep. of Congo,COD,Africa,Health,"Health expenditure, private (% of GDP)",4.05,,3.88,5.30,3.83,2.72,
Dem. Rep. of Congo,COD,Africa,Health,"Health expenditure, public (% of GDP)",1.25,,3.45,3.85,3.19,2.87,
Dem. Rep. of Congo,COD,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),73.96,,74.05,64.82,61.31,66.77,
Dem. Rep. of Congo,COD,Africa,Health,"Under-5 mortality rate (per 1,000)",171.10,,164.00,159.60,155.10,145.70,
Dem. Rep. of Congo,COD,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",930.00,,,,810.00,,
Dem. Rep. of Congo,COD,Africa,Health,"Life expectancy at birth, female",49.39,,50.14,50.43,50.74,51.42,
Dem. Rep. of Congo,COD,Africa,Health,"Life expectancy at birth, male",46.33,,46.82,47.05,47.32,47.91,
Dem. Rep. of Congo,COD,Africa,Health,"Life expectancy at birth, total",47.82,,48.44,48.70,48.99,49.62,
Dem. Rep. of Congo,COD,Africa,Health,"Physicians (per 1,000 people)",,,,,,,
Dem. Rep. of Congo,COD,Africa,Index Coverage Indicators,Permanent cropland (% of land area),0.33,,0.33,0.33,0.34,,
Dem. Rep. of Congo,COD,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,2102.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Total microinsurance coverage,304350.00,150335.00,,,208425.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Credit life coverage,0.00,1000.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Life coverage (excluding credit life),0.00,,,,40.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Life and accident coverage (excluding credit life),0.00,500.00,,,40.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Health coverage,304350.00,150335.00,,,208385.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Property coverage,0.00,0.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Agriculture coverage,,1500.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Total microinsurance coverage ratio,0.53,0.20,,,0.32,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Credit life coverage ratio,0.00,0.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.00,,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.00,0.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Health coverage ratio,0.53,0.20,,,0.30,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Property coverage ratio,0.00,0.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Agriculture coverage ratio,,0.00,,,0.00,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Total Gross Premium (USD),,,,,529962.38,,
Dem. Rep. of Congo,COD,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,624712.60,,
Dem. Rep. of Congo,COD,Africa,Poverty,Income share held by lowest 20%,,,,,,,
Dem. Rep. of Congo,COD,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Dem. Rep. of Congo,COD,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),71.30,,,,,,
Dem. Rep. of Congo,COD,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),75.70,,,,,,
Dem. Rep. of Congo,COD,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),61.50,,,,,,
Dem. Rep. of Congo,COD,Africa,Poverty,GINI index,,,,,,,
Dem. Rep. of Congo,COD,Africa,Poverty,"Life expectancy at birth, female",49.39,50.14,50.43,50.74,51.08,51.42,
Dem. Rep. of Congo,COD,Africa,Poverty,"Life expectancy at birth, male",46.33,46.82,47.05,47.32,47.61,47.91,
Dem. Rep. of Congo,COD,Africa,Poverty,"Life expectancy at birth, total",47.82,48.44,48.70,48.99,49.30,49.62,
Dem. Rep. of Congo,COD,Africa,Poverty,"Physicians (per 1,000 people)", ,,,,,,
