Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013,2014,2015
Equatorial Guinea,GNQ,Africa,Microinsurance,Agriculture coverage ratio,,,,,0,,,0,
Equatorial Guinea,GNQ,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,,3269800,
Equatorial Guinea,GNQ,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,0,
Equatorial Guinea,GNQ,Africa,Poverty,Income share held by lowest 20%,,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,GINI index,,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,"Life expectancy at birth, female",,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,"Life expectancy at birth, male",,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,"Life expectancy at birth, total",,,,,,,,,
Equatorial Guinea,GNQ,Africa,Poverty,"Physicians (per 1,000 people)",,,,,,,,,
Eritrea,ERI,Africa,Demographics,Population (Total),4854066,5382163,5557889,5741159,5932852,6130922,,6536176,
Eritrea,ERI,Africa,Demographics,Population ages 15-64 (% of total),54.52,54.95,54.92,54.86,54.79,54.7,,,
Eritrea,ERI,Africa,Demographics,Population density (people per sq. km of land area),48.06,53.29,55.03,56.84,58.74,60.7,,,
Eritrea,ERI,Africa,Demographics,Population growth (annual %),3.96,3.25,3.21,3.24,3.28,3.28,,,
Eritrea,ERI,Africa,Demographics,Urban population (% of total),19.06,20.16,20.53,20.9,21.36,21.83,,,
Eritrea,ERI,Africa,Development,Human Development Index,,,,0.34,0.35,0.35,,,
Eritrea,ERI,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,59.04,,,,
Eritrea,ERI,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,79.49,,,,
Eritrea,ERI,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,68.94,,,,
Eritrea,ERI,Africa,Economy,GDP (current US$),1098425900,1380188800,1856695550,2117039511,2607739837,3091837398,,,
Eritrea,ERI,Africa,Economy,GDP growth (annual %),2.57,-9.78,3.88,2.19,8.68,7.02,,,
Eritrea,ERI,Africa,Economy,GDP per capita (current US$),226.29,256.44,334.06,368.75,439.54,504.3,,,
Eritrea,ERI,Africa,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Eritrea,ERI,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Eritrea,ERI,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Eritrea,ERI,Africa,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Eritrea,ERI,Africa,Finance,Remittances received (US$),,,,,411,,,,
Eritrea,ERI,Africa,Finance,Number_of_MFIs_2011,,,,,0,,,,
Eritrea,ERI,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,0,,,,
Eritrea,ERI,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,0,,,,
Eritrea,ERI,Africa,Health,External resources for health (% of total expenditure on health),88.47,55.47,54.74,35.01,71.58,24.68,,,
Eritrea,ERI,Africa,Health,Health expenditure per capita (current US$),6.39,8.71,10.45,11.62,12.25,14.7,,,
Eritrea,ERI,Africa,Health,"Health expenditure, private (% of GDP)",1.73,1.47,1.73,1.73,1.33,1.37,,,
Eritrea,ERI,Africa,Health,"Health expenditure, public (% of GDP)",1.1,1.93,1.4,1.42,1.36,1.24,,,
Eritrea,ERI,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),100,100,100,100,100,100,,,
Eritrea,ERI,Africa,Health,"Under-5 mortality rate (per 1,000)",69.8,60.9,58.3,55.9,53.8,51.8,,,
Eritrea,ERI,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",530,,,450,,,,,
Eritrea,ERI,Africa,Health,"Life expectancy at birth, female",,,,,,,,,
Eritrea,ERI,Africa,Health,"Life expectancy at birth, male",,,,,,,,,
Eritrea,ERI,Africa,Health,"Life expectancy at birth, total",,,,,,,,,
Eritrea,ERI,Africa,Health,"Physicians (per 1,000 people)",,,,,,,,,
Eritrea,ERI,Africa,Index Coverage Indicators,Permanent cropland (% of land area),0.02,0.02,0.02,0.02,0.02,,,,
Eritrea,ERI,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,0,,,,,
Eritrea,ERI,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,32492,,,,,
Eritrea,ERI,Africa,Microinsurance,Total microinsurance coverage,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Credit life coverage,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Life coverage (excluding credit life),0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Life and accident coverage (excluding credit life),0,,,,0,,,,
Eritrea,ERI,Africa,Microinsurance,Health coverage,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Accident coverage,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Property coverage,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Agriculture coverage,,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Total microinsurance coverage ratio,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Credit life coverage ratio,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Life coverage ratio (excluding credit life),0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0,,,,0,,,,
Eritrea,ERI,Africa,Microinsurance,Health coverage ratio,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Accident coverage ratio,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Property coverage ratio,0,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Agriculture coverage ratio,,,,,0,,,0,
Eritrea,ERI,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Eritrea,ERI,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,0,
Eritrea,ERI,Africa,Poverty,Income share held by lowest 20%,,,,,,,,,
Eritrea,ERI,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,,,
Eritrea,ERI,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,,,
Eritrea,ERI,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,,,
Eritrea,ERI,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,,,
Eritrea,ERI,Africa,Poverty,GINI index,,,,,,,,,
Eritrea,ERI,Africa,Poverty,"Life expectancy at birth, female",,,,,,,,,
Eritrea,ERI,Africa,Poverty,"Life expectancy at birth, male",,,,,,,,,
Eritrea,ERI,Africa,Poverty,"Life expectancy at birth, total",,,,,,,,,
Eritrea,ERI,Africa,Poverty,"Physicians (per 1,000 people)",,,,,,,,,
Ethiopia,ETH,Africa,Demographics,Population (Total),76167240,82621190,84838032,87095281,89393063,91728849,,96506031,
Ethiopia,ETH,Africa,Demographics,Population ages 15-64 (% of total),50.68,51.45,51.83,52.27,52.77,53.32,,,
Ethiopia,ETH,Africa,Demographics,Population density (people per sq. km of land area),76.17,82.62,84.84,87.1,89.39,91.73,,,
Ethiopia,ETH,Africa,Demographics,Population growth (annual %),2.8,2.67,2.65,2.63,2.6,2.58,,,
Ethiopia,ETH,Africa,Demographics,Urban population (% of total),15.7,16.33,16.55,16.76,17.02,17.28,,,
Ethiopia,ETH,Africa,Development,Human Development Index,0.32,0.37,0.38,0.39,0.39,0.4,,,
Ethiopia,ETH,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",17.98,,,,,,,,
Ethiopia,ETH,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",41.94,,,,,,,,
Ethiopia,ETH,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",29.82,,,,,,,,
Ethiopia,ETH,Africa,Economy,GDP (current US$),12173919387,25586656105,28170081728,26288737405,29921241789,41717843026,,55612228234,
Ethiopia,ETH,Africa,Economy,GDP growth (annual %),11.82,10.79,8.8,12.55,11.18,8.73,,,
Ethiopia,ETH,Africa,Economy,GDP per capita (current US$),159.83,309.69,332.05,301.84,334.72,454.8,,,
Ethiopia,ETH,Africa,Finance,Commercial_deposit_accounts_2010,,,,93.59,,,,,
Ethiopia,ETH,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0,,,,,
Ethiopia,ETH,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0.08,,,,,
Ethiopia,ETH,Africa,Finance,MFI_deposit_accounts_2010,,,,50.35,,,,,
Ethiopia,ETH,Africa,Finance,Remittances received (US$),,,,,591,,,,
Ethiopia,ETH,Africa,Finance,Number_of_MFIs_2011,,,,,3,,,,
Ethiopia,ETH,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,826132,,,,
Ethiopia,ETH,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,176035296,,,,
Ethiopia,ETH,Africa,Health,External resources for health (% of total expenditure on health),37.95,39.82,32.62,37.82,51.83,50.31,,,
Ethiopia,ETH,Africa,Health,Health expenditure per capita (current US$),6.63,13.5,14.97,14.25,13.75,17.57,,,
Ethiopia,ETH,Africa,Health,"Health expenditure, private (% of GDP)",1.61,2.08,2.08,2.11,2.03,1.98,,,
Ethiopia,ETH,Africa,Health,"Health expenditure, public (% of GDP)",2.5,2.24,2.37,2.56,2.03,1.86,,,
Ethiopia,ETH,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),80.63,79.96,79.96,79.98,79.92,79.88,,,
Ethiopia,ETH,Africa,Health,"Under-5 mortality rate (per 1,000)",109.8,87.3,81.4,76.2,71.9,68.3,,,
Ethiopia,ETH,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",740,,,500,,,,,
Ethiopia,ETH,Africa,Health,"Life expectancy at birth, female",57.53,60.86,61.92,62.9,63.79,64.61,,,
Ethiopia,ETH,Africa,Health,"Life expectancy at birth, male",55.66,58.51,59.35,60.11,60.79,61.4,,,
Ethiopia,ETH,Africa,Health,"Life expectancy at birth, total",56.57,59.66,60.6,61.47,62.25,62.97,,,
Ethiopia,ETH,Africa,Health,"Physicians (per 1,000 people)",,,0.03,0.02,,,,,
Ethiopia,ETH,Africa,Index Coverage Indicators,Permanent cropland (% of land area),0.74,1.04,0.91,1.04,1.12,,,,
Ethiopia,ETH,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,2,,,,,
Ethiopia,ETH,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,35049,,,,,
Ethiopia,ETH,Africa,Microinsurance,Total microinsurance coverage,0,1008292,,,2154049,,,1825151,
Ethiopia,ETH,Africa,Microinsurance,Credit life coverage,0,1005092,,,2138166,,,1793044,
Ethiopia,ETH,Africa,Microinsurance,Life coverage (excluding credit life),0,,,,0,,,0,
Ethiopia,ETH,Africa,Microinsurance,Life and accident coverage (excluding credit life),0,0,,,0,,,,
Ethiopia,ETH,Africa,Microinsurance,Health coverage,0,0,,,0,,,0,
Ethiopia,ETH,Africa,Microinsurance,Accident coverage,0,,,,0,,,0,
Ethiopia,ETH,Africa,Microinsurance,Property coverage,0,0,,,0,,,24710,
Ethiopia,ETH,Africa,Microinsurance,Agriculture coverage,,3200,,,15883,,,32107,
Ethiopia,ETH,Africa,Microinsurance,Total microinsurance coverage ratio,0,1.27,,,2.6,,,1.89,
Ethiopia,ETH,Africa,Microinsurance,Credit life coverage ratio,0,1.27,,,2.58,,,1.86,
Ethiopia,ETH,Africa,Microinsurance,Life coverage ratio (excluding credit life),0,,,,0,,,0,
Ethiopia,ETH,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0,0,,,0,,,,
Ethiopia,ETH,Africa,Microinsurance,Health coverage ratio,0,0,,,0,,,0,
Ethiopia,ETH,Africa,Microinsurance,Accident coverage ratio,0,,,,0,,,0,
Ethiopia,ETH,Africa,Microinsurance,Property coverage ratio,0,0,,,0,,,0.03,
Ethiopia,ETH,Africa,Microinsurance,Agriculture coverage ratio,,0,,,0.02,,,0.03,
Ethiopia,ETH,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,,254526386.4,
Ethiopia,ETH,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,15546367.27,
Ethiopia,ETH,Africa,Poverty,Income share held by lowest 20%,9.26,,,,7.96,,,,
Ethiopia,ETH,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),77.63,,,,66,,,,
Ethiopia,ETH,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,29.6,,,,
Ethiopia,ETH,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,30.4,,,,
Ethiopia,ETH,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,25.7,,,,
Ethiopia,ETH,Africa,Poverty,GINI index,29.83,,,,33.6,,,,
Ethiopia,ETH,Africa,Poverty,"Life expectancy at birth, female",57.53,60.86,61.92,62.9,63.79,64.61,,,
Ethiopia,ETH,Africa,Poverty,"Life expectancy at birth, male",55.66,58.51,59.35,60.11,60.79,61.4,,,
Ethiopia,ETH,Africa,Poverty,"Life expectancy at birth, total",56.57,59.66,60.6,61.47,62.25,62.97,,,
Ethiopia,ETH,Africa,Poverty,"Physicians (per 1,000 people)",,,0.03,0.02,,,,,
Fiji,FJI,Oceania,Demographics,Population (Total),822484,843851,852479,860559,867921,874742,,,
Fiji,FJI,Oceania,Demographics,Population ages 15-64 (% of total),65.27,66.12,66.16,66.13,66.06,65.92,,,
Fiji,FJI,Oceania,Demographics,Population density (people per sq. km of land area),45.02,46.19,46.66,47.1,47.51,47.88,,,
Fiji,FJI,Oceania,Demographics,Population growth (annual %),0.43,1.01,1.02,0.94,0.85,0.78,,,
Fiji,FJI,Oceania,Demographics,Urban population (% of total),49.87,51.05,51.44,51.84,52.23,52.63,,,
Fiji,FJI,Oceania,Development,Human Development Index,0.69,0.7,0.7,0.7,0.7,0.7,,,
Fiji,FJI,Oceania,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,
Fiji,FJI,Oceania,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,
Fiji,FJI,Oceania,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,
Fiji,FJI,Oceania,Economy,GDP (current US$),3006725015,3629936625,2925499821,3225095136,3753485389,3907563305,,,
Fiji,FJI,Oceania,Economy,GDP growth (annual %),0.7,1.03,-1.27,0.11,1.87,2.31,,,
Fiji,FJI,Oceania,Economy,GDP per capita (current US$),3655.66,4301.63,3431.76,3747.67,4324.69,4467.1,,,
Fiji,FJI,Oceania,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Fiji,FJI,Oceania,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Fiji,FJI,Oceania,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Fiji,FJI,Oceania,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Fiji,FJI,Oceania,Finance,Remittances received (US$),,,,,,,,,
Fiji,FJI,Oceania,Finance,Number_of_MFIs_2011,,,,,,,,,
Fiji,FJI,Oceania,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,,,
Fiji,FJI,Oceania,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,,,
Fiji,FJI,Oceania,Health,External resources for health (% of total expenditure on health),8.41,5.92,6.06,8.67,7.79,7.25,,,
Fiji,FJI,Oceania,Health,Health expenditure per capita (current US$),131.89,153.59,143.38,154.29,167,176.95,,,
Fiji,FJI,Oceania,Health,"Health expenditure, private (% of GDP)",0.67,0.88,1.3,1.25,1.32,1.4,,,
Fiji,FJI,Oceania,Health,"Health expenditure, public (% of GDP)",2.94,2.73,2.94,2.93,2.48,2.59,,,
Fiji,FJI,Oceania,Health,Out-of-pocket health expenditure (% of private expenditure on health),63.49,63.38,72.47,65.82,64.72,64.08,,,
Fiji,FJI,Oceania,Health,"Under-5 mortality rate (per 1,000)",22.3,22.5,22.6,22.7,22.6,22.4,,,
Fiji,FJI,Oceania,Health,"Maternal mortality ratio (per 100,000 live births)",69,,,62,,,,,
Fiji,FJI,Oceania,Health,"Life expectancy at birth, female",71.34,72,72.21,72.41,72.61,72.8,,,
Fiji,FJI,Oceania,Health,"Life expectancy at birth, male",65.78,66.18,66.33,66.5,66.66,66.83,,,
Fiji,FJI,Oceania,Health,"Life expectancy at birth, total",68.49,69.02,69.2,69.38,69.56,69.74,,,
Fiji,FJI,Oceania,Health,"Physicians (per 1,000 people)",,,0.43,0.43,,,,,
Fiji,FJI,Oceania,Index Coverage Indicators,Permanent cropland (% of land area),4.54,4.6,4.65,4.65,4.65,,,,
Fiji,FJI,Oceania,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,,,
Fiji,FJI,Oceania,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,,,
Fiji,FJI,Oceania,Microinsurance,Total microinsurance coverage,,,,,,3000,,,
Fiji,FJI,Oceania,Microinsurance,Credit life coverage,,,,,,,,,
Fiji,FJI,Oceania,Microinsurance,Life coverage (excluding credit life),,,,,,3000,,,
Fiji,FJI,Oceania,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,,,
Fiji,FJI,Oceania,Microinsurance,Health coverage,,,,,,0,,,
Fiji,FJI,Oceania,Microinsurance,Accident coverage,,,,,,3000,,,
Fiji,FJI,Oceania,Microinsurance,Property coverage,,,,,,0,,,
Fiji,FJI,Oceania,Microinsurance,Agriculture coverage,,,,,,0,,,
Fiji,FJI,Oceania,Microinsurance,Total microinsurance coverage ratio,,,,,,0.34,,,
Fiji,FJI,Oceania,Microinsurance,Credit life coverage ratio,,,,,,,,,
Fiji,FJI,Oceania,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.34,,,
Fiji,FJI,Oceania,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Fiji,FJI,Oceania,Microinsurance,Health coverage ratio,,,,,,0,,,
Fiji,FJI,Oceania,Microinsurance,Accident coverage ratio,,,,,,0.34,,,
Fiji,FJI,Oceania,Microinsurance,Property coverage ratio,,,,,,0,,,
Fiji,FJI,Oceania,Microinsurance,Agriculture coverage ratio,,,,,,0,,,
Fiji,FJI,Oceania,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Fiji,FJI,Oceania,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,,
Fiji,FJI,Oceania,Poverty,Income share held by lowest 20%,,,6.2,,,,,,
Fiji,FJI,Oceania,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,22.9,,,,,,
Fiji,FJI,Oceania,Poverty,Poverty headcount ratio at national poverty line (% of population),,,35.2,,,,,,
Fiji,FJI,Oceania,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,44,,,,,,
Fiji,FJI,Oceania,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,26.2,,,,,,
Fiji,FJI,Oceania,Poverty,GINI index,,,42.83,,,,,,
Fiji,FJI,Oceania,Poverty,"Life expectancy at birth, female",71.34,72,72.21,72.41,72.61,72.8,,,
Fiji,FJI,Oceania,Poverty,"Life expectancy at birth, male",65.78,66.18,66.33,66.5,66.66,66.83,,,
Fiji,FJI,Oceania,Poverty,"Life expectancy at birth, total",68.49,69.02,69.2,69.38,69.56,69.74,,,
Fiji,FJI,Oceania,Poverty,"Physicians (per 1,000 people)",,,0.43,0.43,,,,,
Gabon,GAB,Africa,Demographics,Population (Total),1379465,1482843,1519155,1556222,1594034,1632572,,1711294,
Gabon,GAB,Africa,Demographics,Population ages 15-64 (% of total),54.86,55.64,55.86,56.04,56.19,56.3,,,
Gabon,GAB,Africa,Demographics,Population density (people per sq. km of land area),5.35,5.75,5.9,6.04,6.19,6.34,,,
Gabon,GAB,Africa,Demographics,Population growth (annual %),2.37,2.42,2.42,2.41,2.4,2.39,,,
Gabon,GAB,Africa,Demographics,Urban population (% of total),83.49,84.9,85.37,85.84,86.15,86.46,,,
Gabon,GAB,Africa,Development,Human Development Index,0.65,0.67,0.67,0.68,0.68,0.68,,,
Gabon,GAB,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,85.64,,,,
Gabon,GAB,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,92.34,,,,
Gabon,GAB,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,88.99,,,,
Gabon,GAB,Africa,Economy,GDP (current US$),8665736618,15685389827,12031268402,14507032806,18759558560,18377083881,,18179717776,
Gabon,GAB,Africa,Economy,GDP growth (annual %),3.02,1,-2.9,6.7,7.1,5.6,,,
Gabon,GAB,Africa,Economy,GDP per capita (current US$),6281.95,10577.92,7919.71,9321.96,11768.61,11256.52,,,
Gabon,GAB,Africa,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Gabon,GAB,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Gabon,GAB,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Gabon,GAB,Africa,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Gabon,GAB,Africa,Finance,Remittances received (US$),,,,,60,,,,
